root_id,group,message_depth,message_id,from,to,date,subject,message_body,nchar_fulltext,nchar_body,nchar_log,nchar_code,nchar_quot,group1,group2,group3,group4,stratum,from_trees,text,id,cleaned_text
<LLv37e1ojRdBfCi2@example.com>,gmane.linux.alsa.user,0.0,<LLv37e1ojRdBfCi2@example.com>,PNcSP6Mofy6LCxz0@example.com,,2002-03-19 13:04:28+00:00,alsa driver OK but no sound...,"Some explanations :

I've got a Linux RedHat 7.1 (kernel 2.4.2-2) installed on a laptop
MAXDATA. Everything is working fine except my sound card : a Yamaha
DS-XG PCI (ymf744)

My kernel is compiled with the following sound options :
CONFIG_SOUND=m   /   CONFIG_SOUND_YMFPCI=m

I also compiled the alsa-driver-0.5.12a (with --with-card=ymfpci) and
alsa-lib-0.5.10b  and   alsa-utils-0.5.10

 <gmane_tag_log_data> <gmane_tag_raw_code> <gmane_tag_log_data> (I don't have any problem to modprobe those modules)

Everything is recognized by my system :
I've got the following message in /var/log/messages during the boot
process :
 <gmane_tag_log_data> So everything looks good but when I'm trying to use XMMS (or anything
else like a CD player) I've got no sound at all. I tried to unmute my
card via the amixer command but it doesn't changed anything and I've got
no error message!

What did I missed? Any help will be geratly appreciated :)

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",1368.0,1015.0,281.0,68.0,0.0,linux,alsa,user,,1,True,"<span style=""background-color: #e8baba;"">alsa driver OK but no sound...</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">Some explanations :<br><br>I've got a Linux RedHat 7.1 (kernel 2.4.2-2) installed on a laptop<br>MAXDATA. Everything is working fine except my sound card : a Yamaha<br>DS-XG PCI (ymf744)<br><br>My kernel is compiled with the following sound options :<br>CONFIG_SOUND=m   /   CONFIG_SOUND_YMFPCI=m<br><br>I also compiled the alsa-driver-0.5.12a (with --with-card=ymfpci) and<br>alsa-lib-0.5.10b  and   alsa-utils-0.5.10<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> (I don't have any problem to modprobe those modules)<br><br>Everything is recognized by my system :<br>I've got the following message in /var/log/messages during the boot<br>process :<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> So everything looks good but when I'm trying to use XMMS (or anything<br>else like a CD player) I've got no sound at all. I tried to unmute my<br>card via the amixer command but it doesn't changed anything and I've got<br>no error message!<br><br>What did I missed? Any help will be geratly appreciated :)<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>  </span>",70,"alsa driver OK but no sound... 
 Some explanations :

I've got a Linux RedHat 7.1 (kernel 2.4.2-2) installed on a laptop
MAXDATA. Everything is working fine except my sound card : a Yamaha
DS-XG PCI (ymf744)

My kernel is compiled with the following sound options :
CONFIG_SOUND=m   /   CONFIG_SOUND_YMFPCI=m

I also compiled the alsa-driver-0.5.12a (with --with-card=ymfpci) and
alsa-lib-0.5.10b  and   alsa-utils-0.5.10

 <log_data> <raw_code> <log_data> (I don't have any problem to modprobe those modules)

Everything is recognized by my system :
I've got the following message in /var/log/messages during the boot
process :
 <log_data> So everything looks good but when I'm trying to use XMMS (or anything
else like a CD player) I've got no sound at all. I tried to unmute my
card via the amixer command but it doesn't changed anything and I've got
no error message!

What did I missed? Any help will be geratly appreciated :)

 <closing>  "
<9QYOTvvyzk7eiU30@example.com>,gmane.org.google.api.maps,1.0,<7VYUej3+4vYbjkve@example.com>,UgDyTPiey33ogvGi@example.com,y7xPd8e5t6AjWxXD@example.com,2007-03-09 18:19:05+00:00,Re: Question on 'parsing',"<gmane_tag_quotation_marker> <gmane_tag_quotation> It is already a string, you don't need to convert it into a float or
an integer, just use it as is.

 <gmane_tag_closing>",592.0,172.0,0.0,0.0,481.0,org,google,api,maps,0,True,"<span style=""background-color: #e8baba;"">Re: Question on 'parsing'</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> It is already a string, you don't need to convert it into a float or<br>an integer, just use it as is.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br></span>",71,"Re: Question on 'parsing' 
  <quotation> It is already a string, you don't need to convert it into a float or
an integer, just use it as is.

 <closing>"
<7SiN7FArnQMeGK+v@example.com>,gmane.linux.drivers.spca50x.devel,5.0,<OwigfB93DuWXeeue@example.com>,zFd2DBsBf6nzYR2V@example.com,tz4vhU0msk9y4lvZ@example.com,2007-11-08 15:29:51+01:00,Re: [ SPAM! ] sn9c201 + ov9650,<gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>,475.0,109.0,0.0,0.0,0.0,linux,drivers,spca50x,devel,10,True,"<span style=""background-color: #e8baba;"">Re: [ SPAM! ] sn9c201 + ov9650</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">   </span>",72,"Re: [ SPAM! ] sn9c201 + ov9650 
    "
,gmane.comp.python.quotient.cvs,,</aTF51brxPx2uqOn@example.com>,P5NctMbVMPrM6B/U@example.com,,2005-05-16 14:43:00-04:00,r8602 - i see dead peo^H^Hwhitespace,"<gmane_tag_tabular> <gmane_tag_patch> +    Mode is one of
 <gmane_tag_patch> <gmane_tag_log_data> <gmane_tag_patch> <gmane_tag_log_data> <gmane_tag_patch>",2618.0,154.0,241.0,0.0,0.0,comp,python,quotient,cvs,dev1,False,"<span style=""background-color: #e8baba;"">r8602 - i see dead peo^H^Hwhitespace</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br>  +    Mode is one of<br>  </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span>",73,"r8602 - i see dead peo^H^Hwhitespace 
 <tabular>  +    Mode is one of
  <log_data>  <log_data> "
<f2M8MDT5olC4klCD@example.com>,gmane.linux.debian.devel.project,3.0,<TZ9fSoaayfXvzAEu@example.com>,efqRT3TuPZLIsymh@example.com,AjEW4s2hQh/1oYnX@example.com,2008-10-24 04:25:38+02:00,Re: Developer Status,"<gmane_tag_quotation_marker> <gmane_tag_quotation> That would be terrific.
 
 <gmane_tag_salutation> KiBi.",261.0,106.0,0.0,0.0,224.0,linux,debian,devel,project,10,True,"<span style=""background-color: #e8baba;"">Re: Developer Status</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> That would be terrific.<br> <br> </span><span style=""background-color: #edebeb;color: #999999;"">salutation</span><span style=""background-color: #e8baba;""><br> KiBi.</span>",74,"Re: Developer Status 
  <quotation> That would be terrific.
 
 <salutation> KiBi."
</qPQQV26tJ+Rg1xs@example.com>,gmane.comp.python.devel,1.0,<hcYvRDAehCpldsFS@example.com>,wUeRC3hXOyw51IFz@example.com,,2006-04-02 20:57:50-04:00,Re: Whole bunch of test failures on OSX,"<gmane_tag_quotation> Sure:  you can do _everything_ to track them down ;-)

 <gmane_tag_quotation> I never tried it (specifically the '-R ::' bit), but I see what you
mean.  Note that we have an OSX buildbot slave that passes all the
trunk tests.  Can you say whether

 <gmane_tag_raw_code> (without '-R ::') also fails on your box?  The point is to separate
what's unique to your Mac box from what's unique to '-R ::'.

 <gmane_tag_quotation> That one's almost a FAQ here -- all platforms see those from time to
time, and have for years (especially when the box is heavily loaded).

 <gmane_tag_quotation> Did your manual run also include '-R ::'?  When I run test_decimal in
isolation on my Windows box with that option, it also fails here, on
its second run:

 <gmane_tag_log_data> <gmane_tag_raw_code> test test_decimal failed -- errors occurred; run in verbose mode for details
 <gmane_tag_quotation> <gmane_tag_raw_code> [29478 refs]

 <gmane_tag_quotation> With or without -R::?  This one also fails for me in isolation with
'-R ::', and also on its second run:

 <gmane_tag_log_data> <gmane_tag_raw_code> <gmane_tag_log_data> Does anyone else routinely use -R?  If anyone does, do all the tests
pass for them?
 <gmane_tag_visual_separator> <gmane_tag_mua_signature>",2415.0,1274.0,243.0,210.0,784.0,comp,python,devel,,1,True,"<span style=""background-color: #e8baba;"">Re: Whole bunch of test failures on OSX</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Sure:  you can do _everything_ to track them down ;-)<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> I never tried it (specifically the '-R ::' bit), but I see what you<br>mean.  Note that we have an OSX buildbot slave that passes all the<br>trunk tests.  Can you say whether<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> (without '-R ::') also fails on your box?  The point is to separate<br>what's unique to your Mac box from what's unique to '-R ::'.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> That one's almost a FAQ here -- all platforms see those from time to<br>time, and have for years (especially when the box is heavily loaded).<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Did your manual run also include '-R ::'?  When I run test_decimal in<br>isolation on my Windows box with that option, it also fails here, on<br>its second run:<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> test test_decimal failed -- errors occurred; run in verbose mode for details<br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">29478 refs</span><span style=""background-color: #e8baba;""><br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> With or without -R::?  This one also fails for me in isolation with<br>'-R ::', and also on its second run:<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> Does anyone else routinely use -R?  If anyone does, do all the tests<br>pass for them?<br>  </span>",75,"Re: Whole bunch of test failures on OSX 
 <quotation> Sure:  you can do _everything_ to track them down ;-)

 <quotation> I never tried it (specifically the '-R ::' bit), but I see what you
mean.  Note that we have an OSX buildbot slave that passes all the
trunk tests.  Can you say whether

 <raw_code> (without '-R ::') also fails on your box?  The point is to separate
what's unique to your Mac box from what's unique to '-R ::'.

 <quotation> That one's almost a FAQ here -- all platforms see those from time to
time, and have for years (especially when the box is heavily loaded).

 <quotation> Did your manual run also include '-R ::'?  When I run test_decimal in
isolation on my Windows box with that option, it also fails here, on
its second run:

 <log_data> <raw_code> test test_decimal failed -- errors occurred; run in verbose mode for details
 <quotation> <raw_code> [29478 refs]

 <quotation> With or without -R::?  This one also fails for me in isolation with
'-R ::', and also on its second run:

 <log_data> <raw_code> <log_data> Does anyone else routinely use -R?  If anyone does, do all the tests
pass for them?
  "
,gmane.linux.debian.devel.gstreamer,,<1194962115.2726.8.camel__16157.2382938632$1205087758$gmane$org@asgard>,NHdk+qgtXX8Xrd8f@example.com,,2007-11-13 14:55:15+01:00,"Bug#444769: rhythmbox: Switching sound sink in the middle of a song
	doesn't work","<gmane_tag_tabular> <gmane_tag_closing> <gmane_tag_salutation> as this is a bug in gconfaudiosink let's reassign it to
gst-plugins-good0.10.
 <gmane_tag_patch> <gmane_tag_mua_signature> <gmane_tag_tabular>",444.0,205.0,0.0,0.0,0.0,linux,debian,devel,gstreamer,dev1,False,"<span style=""background-color: #e8baba;"">Bug#444769: rhythmbox: Switching sound sink in the middle of a song
	doesn't work</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">salutation</span><span style=""background-color: #e8baba;""><br> as this is a bug in gconfaudiosink let's reassign it to<br>gst-plugins-good0.10.<br>   </span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br></span>",76,"Bug#444769: rhythmbox: Switching sound sink in the middle of a song
	doesn't work 
 <tabular> <closing> <salutation> as this is a bug in gconfaudiosink let's reassign it to
gst-plugins-good0.10.
   <tabular>"
,gmane.comp.web.zope.zetadb,,<1245213507-heterogeny__263.182461685751$1245239526$gmane$CDIOo13JxUOkCWDz@example.com>,xMjhW6Y0LPt/gLKr@example.com,pw6V5RQpFOpzv/6X@example.com,2009-06-17 11:52:02-02:00,"Curing Female sexual Dysfunctiion And Increaszing
	Female Libido","Womcan sat on boyfriend's toilet for 2 years, polcie say
 <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",548.0,167.0,0.0,0.0,0.0,comp,web,zope,zetadb,dev1,False,"<span style=""background-color: #e8baba;"">Curing Female sexual Dysfunctiion And Increaszing
	Female Libido</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">Womcan sat on boyfriend's toilet for 2 years, polcie say<br>    </span>",77,"Curing Female sexual Dysfunctiion And Increaszing
	Female Libido 
 Womcan sat on boyfriend's toilet for 2 years, polcie say
    "
<9e08NvUizTqXryIp@example.com>,gmane.comp.file-systems.ext4,6.0,<Xf/aXCgL67uNyv61@example.com>,q6iK4b4vixoRKMF6@example.com,98Ev02CIXvAcGjHf@example.com,2009-07-13 15:29:58+02:00,"Re: [PATCH] jbd2: Fix a race between checkpointing code and
	journal_get_write_access()","<gmane_tag_quotation_marker> <gmane_tag_quotation>   I've been doing some more tests here and there's one more path which emits
the warning when deleting symlinks (falsely this time). I'll send you the fix
when I verify that I cannot trigger the warning anymore.

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",1029.0,399.0,0.0,0.0,547.0,comp,file-systems,ext4,,10,True,"<span style=""background-color: #e8baba;"">Re: [PATCH] jbd2: Fix a race between checkpointing code and
	journal_get_write_access()</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>   I've been doing some more tests here and there's one more path which emits<br>the warning when deleting symlinks (falsely this time). I'll send you the fix<br>when I verify that I cannot trigger the warning anymore.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>    </span>",78,"Re: [PATCH] jbd2: Fix a race between checkpointing code and
	journal_get_write_access() 
  <quotation>   I've been doing some more tests here and there's one more path which emits
the warning when deleting symlinks (falsely this time). I'll send you the fix
when I verify that I cannot trigger the warning anymore.

 <closing>    "
<5K/F+tFjZ5o5bTP2@example.com>,gmane.linux.drivers.openib,2.0,<oM8syrZeng1rjIPc@example.com>,hFqfQj/jNi9r0CEU@example.com,ukSrZVCKPI9PNBer@example.com,2009-03-12 11:59:59-04:00,"***SPAM*** Re: [ofa-general] Re: [PATCH]
	infiniband-diags/perfquery.8: Update man page for PortXmit/RcvDataSL","<gmane_tag_quotation_marker> <gmane_tag_quotation> I did (and do in general). Not sure why this one was broken.

 <gmane_tag_quotation> <gmane_tag_closing> <gmane_tag_quotation>",678.0,177.0,0.0,0.0,608.0,linux,drivers,openib,,10,True,"<span style=""background-color: #e8baba;"">***SPAM*** Re: [ofa-general] Re: [PATCH]
	infiniband-diags/perfquery.8: Update man page for PortXmit/RcvDataSL</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> I did (and do in general). Not sure why this one was broken.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br></span>",79,"***SPAM*** Re: [ofa-general] Re: [PATCH]
	infiniband-diags/perfquery.8: Update man page for PortXmit/RcvDataSL 
  <quotation> I did (and do in general). Not sure why this one was broken.

 <quotation> <closing> <quotation>"
<1235140435.6551.11.camel@localhost>,gmane.linux.debian.devel.bugs.general,1.0,<6fwZwnQj5EkDvKje@example.com>,XbqWIi8r6S22WFe+@example.com,"k66nTtNsGuD89zCw@example.com,6mspBLxXuefdSRTM@example.com",2009-09-14 13:37:36+02:00,Bug#507673: Shouldn't parse ' to \',"<gmane_tag_quotation_marker> <gmane_tag_quotation> Can we at least have an option to produce manual pages that are 
non-portable while being displayed correctly on Debian systems?

 <gmane_tag_visual_separator> <gmane_tag_personal_signature>",681.0,241.0,0.0,0.0,537.0,linux,debian,devel,bugs,0,True,"<span style=""background-color: #e8baba;"">Bug#507673: Shouldn't parse ' to \'</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Can we at least have an option to produce manual pages that are <br>non-portable while being displayed correctly on Debian systems?<br><br>  </span>",80,"Bug#507673: Shouldn't parse ' to \' 
  <quotation> Can we at least have an option to produce manual pages that are 
non-portable while being displayed correctly on Debian systems?

  "
<nEUS0z4r+J8wqXQw@example.com>,gmane.linux.kernel,5.0,<20080918070947.GA7800@lenovo>,udPrjqTvvZVWTO3e@example.com,p/uzhiZAtMTvveqK@example.com,2008-09-18 11:09:47+04:00,"Re: [Bugme-new] [Bug 11543] New: kernel panic: softlockup in
	tick_periodic() ???","<gmane_tag_quotation_marker> <gmane_tag_quotation> <gmane_tag_visual_separator> No Joshua, exactly 'nmi_watchdog=1' since it's important to
find who is responsible that cpu is stuck while testing nmi
watchdog. 'debug and apic=debug' will show additional info
what is happening. And it would be just great if you able
to try latest -tip/master

	http://people.redhat.com/mingo/tip.git/README

since there a lot of work/fix are done. If it's a problem
to fetch this kernel thru git - me or Ingo (I suppose)
could make tar.bz2 archive so you'll not need to fetch
the whole history. I wouldn't say I'm really specialist
in this area so your report could be quite important
not for me only but for others too.

		- Cyrill -",1051.0,718.0,0.0,0.0,408.0,linux,kernel,,,11,True,"<span style=""background-color: #e8baba;"">Re: [Bugme-new] [Bug 11543] New: kernel panic: softlockup in
	tick_periodic() ???</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>  No Joshua, exactly 'nmi_watchdog=1' since it's important to<br>find who is responsible that cpu is stuck while testing nmi<br>watchdog. 'debug and apic=debug' will show additional info<br>what is happening. And it would be just great if you able<br>to try latest -tip/master<br><br>	http://people.redhat.com/mingo/tip.git/README<br><br>since there a lot of work/fix are done. If it's a problem<br>to fetch this kernel thru git - me or Ingo (I suppose)<br>could make tar.bz2 archive so you'll not need to fetch<br>the whole history. I wouldn't say I'm really specialist<br>in this area so your report could be quite important<br>not for me only but for others too.<br><br>		- Cyrill -</span>",81,"Re: [Bugme-new] [Bug 11543] New: kernel panic: softlockup in
	tick_periodic() ??? 
  <quotation>  No Joshua, exactly 'nmi_watchdog=1' since it's important to
find who is responsible that cpu is stuck while testing nmi
watchdog. 'debug and apic=debug' will show additional info
what is happening. And it would be just great if you able
to try latest -tip/master

	http://people.redhat.com/mingo/tip.git/README

since there a lot of work/fix are done. If it's a problem
to fetch this kernel thru git - me or Ingo (I suppose)
could make tar.bz2 archive so you'll not need to fetch
the whole history. I wouldn't say I'm really specialist
in this area so your report could be quite important
not for me only but for others too.

		- Cyrill -"
<DoH7y20UDQp6klCz@example.com>,gmane.comp.jakarta.tomcat.user,4.0,<t8ScJ0qgU8jCk4Tu@example.com>,dX1glqE6AX69NbML@example.com,mZj5mVpQWzprXvtv@example.com,2007-05-22 17:22:38+02:00,"Re: Cannot get SingleonLoader (from jar) to find classes outside
 JAR","that work around is probably not what you want. You've just disabled the 
ability to reload your app correctly.
Try using another classloader, maybe the
Thread.currentThread().getContextClassLoader()

where are you storing the class that is trying to load the singleton? it 
should be in your webapp as well.

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",7507.0,436.0,0.0,0.0,6947.0,comp,jakarta,tomcat,user,10,True,"<span style=""background-color: #e8baba;"">Re: Cannot get SingleonLoader (from jar) to find classes outside
 JAR</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">that work around is probably not what you want. You've just disabled the <br>ability to reload your app correctly.<br>Try using another classloader, maybe the<br>Thread.currentThread().getContextClassLoader()<br><br>where are you storing the class that is trying to load the singleton? it <br>should be in your webapp as well.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>  </span>",82,"Re: Cannot get SingleonLoader (from jar) to find classes outside
 JAR 
 that work around is probably not what you want. You've just disabled the 
ability to reload your app correctly.
Try using another classloader, maybe the
Thread.currentThread().getContextClassLoader()

where are you storing the class that is trying to load the singleton? it 
should be in your webapp as well.

 <closing>  <quotation>  "
<IQ1Gy33DcsyyVKJJ@example.com>,gmane.comp.db.postgresql.general,1.0,<pRWA2OllC57+l0M4@example.com>,2o+NMIoGF/c0g44M@example.com,gqHxMBUuolxeHqC0@example.com,2009-06-19 08:40:25+08:00,Re: postgresql-8.3.7 unexpected connection closures,"<gmane_tag_quotation_marker> <gmane_tag_quotation> Look at the PostgreSQL server log to see what happened. On Windows, I
think this is in your  PostgreSQL data directory.

(List members: This seems to confuse Windows admins a lot - they're not
used to application log files, apparently. Is it worth having the win32
version of the server report sudden backend death via the Windows event
logging system, with a reference to the Pg log file? I'm not sure, since
it's not clear that most Windows admins look at Event Viewer either...)

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",1000.0,649.0,0.0,0.0,342.0,comp,db,postgresql,general,1,True,"<span style=""background-color: #e8baba;"">Re: postgresql-8.3.7 unexpected connection closures</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Look at the PostgreSQL server log to see what happened. On Windows, I<br>think this is in your  PostgreSQL data directory.<br><br>(List members: This seems to confuse Windows admins a lot - they're not<br>used to application log files, apparently. Is it worth having the win32<br>version of the server report sudden backend death via the Windows event<br>logging system, with a reference to the Pg log file? I'm not sure, since<br>it's not clear that most Windows admins look at Event Viewer either...)<br><br>    </span>",83,"Re: postgresql-8.3.7 unexpected connection closures 
  <quotation> Look at the PostgreSQL server log to see what happened. On Windows, I
think this is in your  PostgreSQL data directory.

(List members: This seems to confuse Windows admins a lot - they're not
used to application log files, apparently. Is it worth having the win32
version of the server report sudden backend death via the Windows event
logging system, with a reference to the Pg log file? I'm not sure, since
it's not clear that most Windows admins look at Event Viewer either...)

    "
,gmane.comp.web.gallery.cvs,,<JYhPG01+YP8HsjE6@example.com>,TX8Tam1PJdriI3Bc@example.com,,2003-09-08 16:23:31-07:00,"CVS: docs/docbook-xsl/common labels.xsl,1.1,1.2","Update of /cvsroot/gallery/docs/docbook-xsl/common
 <gmane_tag_log_data> <gmane_tag_tabular> target.  GR Docs are on their way! ;)


 <gmane_tag_patch> <gmane_tag_log_data> <gmane_tag_patch> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> [ list info/archive --> http://gallery.sf.net/lists.php ]
 <gmane_tag_log_data>",1326.0,356.0,163.0,0.0,0.0,comp,web,gallery,cvs,dev1,False,"<span style=""background-color: #e8baba;"">CVS: docs/docbook-xsl/common labels.xsl,1.1,1.2</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">Update of /cvsroot/gallery/docs/docbook-xsl/common<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br> target.  GR Docs are on their way! ;)<br><br><br>  </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br>     </span><span style=""background-color: #edebeb;color: #999999;""> list info/archive --</span><span style=""background-color: #e8baba;""><br> http://gallery.sf.net/lists.php ]<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br></span>",84,"CVS: docs/docbook-xsl/common labels.xsl,1.1,1.2 
 Update of /cvsroot/gallery/docs/docbook-xsl/common
 <log_data> <tabular> target.  GR Docs are on their way! ;)


  <log_data>     [ list info/archive --> http://gallery.sf.net/lists.php ]
 <log_data>"
,gmane.comp.systems.archos.rockbox.cvs,,<Q6Hn2ByqUHZJvv0h@example.com>,4wvXc6Zhfh3SurYC@example.com,8Dq3WjgHuFOa014P@example.com,2008-10-20 19:18:14+02:00,vitja: r18847 - trunk/firmware/target/arm/tcc77x,<gmane_tag_tabular> <gmane_tag_patch> <gmane_tag_raw_code> <gmane_tag_patch> <gmane_tag_visual_separator> <gmane_tag_mua_signature>,4108.0,131.0,0.0,70.0,0.0,comp,systems,archos,rockbox,dev1,False,"<span style=""background-color: #e8baba;"">vitja: r18847 - trunk/firmware/target/arm/tcc77x</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br>   </span>",85,"vitja: r18847 - trunk/firmware/target/arm/tcc77x 
 <tabular>  <raw_code>   "
<TUl8XeiK0fI1ut1t@example.com>,gmane.linux.debian.devel.release,3.0,<RuaKP8L7fB6j7uwZ@example.com>,gox4nD0BWDy/Fp06@example.com,AhquNJFS/If9Z7vJ@example.com,2007-03-08 14:17:13-08:00,Re: binNMU for linux-modules-contrib-2.6,"<gmane_tag_quotation_marker> <gmane_tag_quotation> The version number in testing needs to be <= the version in unstable.  So
yes, you would need a new upload to unstable first.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature>",905.0,238.0,0.0,0.0,539.0,linux,debian,devel,release,10,True,"<span style=""background-color: #e8baba;"">Re: binNMU for linux-modules-contrib-2.6</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> The version number in testing needs to be [= the version in unstable.  So<br>yes, you would need a new upload to unstable first.<br><br>  </span>",86,"Re: binNMU for linux-modules-contrib-2.6 
  <quotation> The version number in testing needs to be <= the version in unstable.  So
yes, you would need a new upload to unstable first.

  "
