,instance_id,label_Act:::Thank you/Welcome,label_Act:::Commit/Agree,label_Act:::Request,label_Act:::Deliver/Informative,label_Act:::Other_merged,label_spam,label_Sender Expectation,root_id,message_id,cleaned_text,batch,split
exports?


 <closing>    ",2,train
728,2_1709,0,0,0,1,0,0,0.0,<ZcMVI/c9Cs6VGyqz@example.com>,<WR4n4PA1kvYnRuMb@example.com>,"Re: Firefox Differentiation 
  <quotation> question with: No. My statement is you can not.

My suspicion is that there are little down to 0 vectors where we up to 
now successfully innovated that we should abandon. The reasons are 
twofold: I am skeptical that one will name those areas where we loose 
against the competition as vectors of differentiation. Second once you 
identify a vector it has already a positive bias which makes it more 
difficult to say we should stop this.

 <closing>",2,train
729,2_171,0,0,0,1,0,0,0.0,<+qGUMCirQ2pUG1QO@example.com>,<mv8PcORmdhAw8QQk@example.com>,"Re: File permissions cygwin install 
  <quotation> setup.exe creates the files with Windows default permissions. 
Usually those are determined by the inheritable permissions of the
parent directory in which you install the Cygwin directory.  Setup
is a plain Win32 application which doesn't know about POSIX perms.


 <closing>   ",2,train
730,2_1710,0,0,0,1,0,0,1.0,,<46BgN/4+v8p6r8+2@example.com>,"Re: Unhandled exception 
 <salutation> I had tried with ""Debug"" in the menu ""Solution  Configurations"".
In the configuration of the Visual C++ change in the menu ""Solution
Configurations"" to ""Debug(ptlib 1.11)"" and now work.
 <closing>      ",2,train
731,2_1711,0,0,1,1,0,0,1.0,<G+dJn1ng7ADIFwH5@example.com>,<Dq6aOvspB2l5pUgf@example.com>,"Re: amd64/127640: GCC will not build shared libraries with
	-fprofile-generate on amd64 
  <quotation> What if you add -fPIC as the message suggests?

  ",2,train
732,2_1712,0,0,1,1,0,0,1.0,<gPCVr5mAz+ew3au8@example.com>,<KeUAeAKkwdfMlRYD@example.com>,"Re: any procmail/spamassassin gurus? 
  <quotation> I'm a little confused here. In the first post, you said you were using
fetchyahoo to grab your mail, and dump it through procmail for local
reading. Are you then using Squirrelmail as a local webmail client?
Fetchyahoo needs a .fetchyahoorc file telling it to hand off to
procmail, which would then dump it to Spamassassin, which would then
hand it back to procmail, which should finally deposit it in
~/maildir/. If the mail isn't making it that far, verify that you have
a .fetchyahoorc file that is configured to hand email off to procmail.

Something like this should do the trick for the .fetchyahoorc:
 <log_data>  ",2,train
733,2_1713,0,0,0,1,0,0,0.0,<13+Hm7giFuBdQfe7@example.com>,<6VRBlHKE7yGV4xZm@example.com>,"Re: GGeoXml Modularization Side-Effect: Your site may break if GGeoXml is called before body load 
  <quotation> The API attempts to load the max_infowindow module if you use the
{maxUrl} option, but the actual module file doesn't currently exist.
http://www.google.com/intl/en_ALL/mapfiles/93/maps2.api/mod_max_infowind
ow.js returns error 404 Not Found. So {maxUrl} doesn't work in v2.93.
 <raw_code> The file sizes are

        main           75 kb
        kml_api         7 kb
 <raw_code>   The Blackpool Community Church Javascript Team",2,test
734,2_1714,0,1,0,1,0,0,0.0,,<Or6/lOfCn2msWil9@example.com>,"Additional Thoughts on the Monthly Presentation: Mike Baker and the
 VA Software 
 There is a VA site that provides a little insight to this ball of wax:

http://www.va.gov/vista_monograph/

<quote>
When development began on the Decentralized Hospital Computer Program
(DHCP) in the early 1980s, information systems were in their infancy in
VA medical facilities and emphasized primarily hospital-based
activities. DHCP grew rapidly and is used by many private and public
health care facilities throughout the United States and the world.
Although DHCP represented the total automation activity at most VA
medical centers in 1985, DHCP is now only one part of the overall
information resources at the local facility level. VISTA incorporates
all of the benefits of DHCP as well as including the rich array of other
information resources that are becoming vital to the day-to-day
operations at VA medical facilities. It represents the culmination of
DHCP's evolution and metamorphosis into a new, open system,
client-server based environment that takes full advantage of commercial
solutions, including those provided by Internet technologies.
</quote>

Yes, I note the VA was ahead of us in using the acronym ""DHCP"".

  ",2,train
735,2_1715,0,0,0,1,0,0,0.0,<B6a1g6MkjuW94R6n@example.com>,<gjyPAgQ/I0UMoXA1@example.com>,"Re: Eclipse: ""Unable to update POM"" - Could not write file 
 Yes, it is writable.

I have advanced with this problem, and I discovered that if I edit
pom.xml using the eclipse editor, *sometimes* I cannot save it (it
shows a message saying ""Could not write file"") . This does not happen
with any other file, only with pom.xml. Very strange... Im not sharing
this project with anybody, the directory is only writable by me...

  <quotation>",2,train
736,2_1716,0,0,0,1,0,0,0.0,<R++oNwji6Fgos2Hx@example.com>,<BGd1RnY1tD6F//yV@example.com>,"Re: Should draft-ietf-sipping-multiple-refer-05.txt use
 ""capacity"" attribute? 
 Just to let you know that I submitted a couple of days ago an updated 
version of this multiple REFER draft, with the following changes:

- The draft now uses the capacity attribute extension
- Synchronization with RFC 4488 (suppression of REFER implicit 
subscription).

Until the draft is available in the general repository, you can fetch a 
copy at:

http://people.nokia.net/~miguel/drafts/draft-ietf-sipping-multiple-refer-06.txt
http://people.nokia.net/~miguel/drafts/draft-ietf-sipping-multiple-refer-06.html

 <closing>  <quotation>    ",2,train
737,2_1717,0,0,0,1,0,0,0.0,,<gr+PcMbrEIQFNcDG@example.com>,"[AC 21.5] Small fix for set-face-background-pixmap-file 
 NOTE: This patch has been committed. The version below is
informational only (whitespace differences have been removed).

  2002-12-03  Didier Verna  <3Ec8StB8/ZUFwBUa@example.com>

	* faces.el (set-face-background-pixmap-file): Ensure default value
	can be computed.


 <log_data> Diff command:   runsocks cvs -q diff -u -t -b -B -w
 <log_data>   ",2,train
738,2_1718,1,0,1,0,0,0,1.0,<tEg4keK7PYy4CWgW@example.com>,<cvQN3zZw8VCzD8TW@example.com>,"Re: Invalid module format with madwifi-0.9.3,
 gcc 4.1.1 and FC6 kernel 2.6.20-1.2944.fc6 
  <quotation> <salutation> You are right on the money.

ath_hal: version magic '2.6.20-1.2944.fc6 SMP mod_unload 686 4KSTACKS ' 
should be '2.6.20-1.2944.fc6 SMP mod_unload 586 4KSTACKS '
 <log_data> Now I just need to know how to fix it.

The kernel, headers and devel would appear to be in sync:

 <raw_code> <tabular> <log_data> So the symptom is clear, but not the solution - to me at least.

Thanks again and best regards
 <closing>  ",2,train
739,2_1719,0,0,1,0,0,0,1.0,<grrNSVKT0I6uPYyK@example.com>,<KiaZtakydIhh/2rW@example.com>,"Re: emu10k1 bug and patch (0.9.0rc7) 
  <quotation> It doesn't. sw_ready is negative (or above 2^31 as you like).

I think it has nothing to do with runtime->boundary since the 2 appl_ptr
are very close. The difference is always one period but I wonder why
runtime->control->appl_ptr is above pcm->appl_ptr. Is this because the
hardware has played one period that it shouldn't ?

On the other hand if the difference is really always of one period the
fix consists in conditioning the diff calculation with a
""if(frames != 0)"" so that sw_ready never reaches its lower boundary.

 <closing>    ",2,test
740,2_172,0,0,1,0,1,0,1.0,<+FnNFe5MCJQwPMV6@example.com>,<oVmHsOY7BOx3JKLL@example.com>,"Re: [PATCH] Disable kqemu by default 
  <quotation> How about we add an option that's more future proof.

eg, 

 <raw_code> if that isn't given, then it'd pick the 'best', use --accel XXX to
override the auto behaviour

 <closing>   <quotation>",2,train
741,2_1720,0,0,1,1,0,0,1.0,,<G/1ZJj1uh5KlwX+t@example.com>,"[Bug 4393] Link to user contributions should appear red when there
	are none 
 http://bugzilla.wikimedia.org/show_bug.cgi?id=4393





  (In reply to comment #2)
 <quotation> How is that at all relevant to *this* discussion?

 <quotation> Having spoken to the person submitting the request in IRC, I would guess this
applies to links in logs, etc. but not the toolbox.

  ",2,train
742,2_1722,0,1,0,1,0,0,0.0,,<XM+Ada8NDV8j31/W@example.com>,"libloSource OSC plugin changes 
 <tabular> <log_data> <raw_code> <log_data>     method handler for floats (for the same number of outputs).


BTW, the BlenderOSCSender changes are still somewhat unrelated: I want 
to make a specific OSC receiver for that, but I also wanted to start 
improving the actual OSC plugin... :-)


 <closing>",2,test
743,2_1723,0,0,0,1,0,0,0.0,,<010601c555a8$0fd7e140$zbFZb51No8qCQjGJ@example.com>,"Re: Threading/Splash screen 
 I've already made something like that but i used 2 timers and no thread.

if you want the code i can send it to you...

 <closing>    Ok.. I am now trying to take my splash screen and display that into a
thread.  My app starts from a Sub Main in a module.. so I thought ..
that in my main I would do something like the code below.  One other
thing. I thought it would be nice to fade the Splash out.. so when the
Splash form gets activated, I thought it should wait 6 seconds.. then
close.  And in the closing I set its opacity to fade out..



I never see my splash screen. Then the program has an error on the show,
that the form (splash) is already disposed.  Hmmm.. arggh.. Is my
threading methodology wrong?



  Sub Main...

  Dim idxSplash As New ThreadStart(AddressOf DoSplash)

                Dim SplashThread As New Thread(idxSplash)

 <raw_code>        Application.Run(myfrmMain)

 <log_data>         Dim MySplash As New SplashScreen

 <log_data>     End Sub







  <tabular> <log_data> System.EventArgs) Handles MyBase.Activated

 <log_data> <raw_code> <log_data>         End If

    End Sub



 <log_data> System.ComponentModel.CancelEventArgs) Handles MyBase.Closing

 <log_data>             Me.Refresh()

        Next

    End Sub

 <closing> ",2,train
744,2_1725,0,1,0,0,1,0,1.0,<lp+dYjNqrsN9k5Ix@example.com>,<P+TaziFIxxbiHKip@example.com>,"Re: [UMN_MAPSERVER-USERS] Missing FeatureMember with  Oracle Spati al 
 <salutation>     Sure, big numbers can make the request (query) not work correctly in 
Mapserver and Oracle Spatial.It's the second time that this kind of 
problem occur.
    This occurs because Oracle can store numbers that are bigger of 
Mapserver can store in shapeobj index. Maybe this issue needs a bug report.
    Best regards

     <quotation>",2,train
745,2_1726,0,0,0,1,0,0,0.0,<Yd5fD+eVj8/SIk4Y@example.com>,<Yd5fD+eVj8/SIk4Y@example.com>,"Bug#518681: iceweasel: bug always present in 3.5 
 <tabular>  <tabular> Versions of packages iceweasel suggests:
 <tabular> <raw_code> ii  xulrunner-1.9.1-gnom 1.9.1-1             Support for GNOME in xulrunner app

-- no debconf information",2,train
746,2_1727,0,0,0,1,0,0,1.0,<20080209071827.31940.2067.reportbug@acer>,<1203207725.4911.49.camel__45089.9713825949$1203208367$gmane$org@tomoyo>,"Bug#464828: gnome-applets: drivemount_applet failed to mount a
	nfs drive 
  <quotation> It seems that calling “mount /net/maison” (without the trailing slash)
by hand fails.

If there is a bug somewhere, I’d say it is in mount itself; it is not
unreasonable to expect paths to be canonicalized, so mount should
recognize them as the same.

 <closing>    ",2,test
747,2_1728,0,0,1,0,1,0,1.0,,<1035630310-1195571164-cardhu_decombobulator_blackberry.rim.net-1930339933-__597.449547103857$1226264457$gmane$rePfXTD2Ws0TeY8x@example.com>,"[funambol-users] Google Calendar Sync 
 <salutation> I'm brand new to the list and to Funambol and love what I see so far.  My question is can Funambol sync to my Google Calendar.

I read that scheduleworld.com is based upon Funambol so I assume it is possible but I have been unable to find any definative answers.

 <closing>     ",2,train
748,2_1729,0,0,0,1,0,0,0.0,<20050128131643.GA4525@thor>,<20050128131643.GA4525@thor>,"Swapped temperatures on Asus A7N8X-E Deluxe Rev.2 
 <salutation> In /etc/sensors.conf you said you'd like to know of cases
like mine here.  It seems that M/B-CPU temperature readings
are also swapped on my Asus A7N8X-E Deluxe rev. 2.

 <closing>",2,test
749,2_173,0,0,0,1,0,0,0.0,<6+7zuHAsB19iMjWk@example.com>,<6+7zuHAsB19iMjWk@example.com>,"palindrome finder 
 I've been working on this piece of code and it's starting to drive me
crazy.  I think it's a problem with reference vs value type, but I'm
not sure.  I'm just writing a simple program to process a list of
words and print out all the palindromes (words that read the same
forward and backward)

Here is my code:

 <log_data> <raw_code> <log_data>         end
    end
  I've made sure each line is being read properly, and it is.  The if
statement never returns true, however.  I'm new to ruby, so I'm
probably just doing something really stupid, but I can't figure it out
yet.

 <closing>",2,test
750,2_1730,0,0,1,0,0,0,1.0,<rUudXr3HlZUYpbfq@example.com>,<6ugEY7P9c/9ij2Ij@example.com>,"groupmembership_filter for LDAP module 
 <salutation> I am trying to enable group filter to allow only certain LDAP users to 
be able to login to my VPN hub.

I run FreeRADIUS 1.0.2 on SPARC Solaris 9

All users are in group
 <log_data> listed as ""memberUid""s

In radiusd.conf I have the following

 <raw_code> groupmembership_filter = 
 <raw_code> It doesn't seem to work, no sign of searching for ""vpnusers"" in LDAP 
server logs and users that are not in this group are still able to log in.

I may be missing something... Hints of where to look would be highly 
appreciated.

 <closing>  ",2,train
751,2_1731,0,1,0,0,1,0,1.0,<bETagDfa118OPSOJ@example.com>,<e5Hgqpf1b1ZVNq5T@example.com>,"Re: Do you like the current UI? 
  <quotation> I propose a selectable ""allways queue"" mode. When turned on the play
button allways queues the song instead of playing it, except of course
when the queue is empty (playing the first song).

 <closing>",2,test
752,2_1732,0,0,0,1,0,0,0.0,,<ruesYkNhiaVXlvLP@example.com>,"Re: Simple feature request 
 I think he means that he wants to go to a different weekday next week. For
example, it's Monday and I want to jump to next Thursday. Tap and hold on
the ""T"" gets me there (instead of tapping on the right arrow once and then
tapping on the ""T"").

   <quotation>       ",2,train
753,2_1733,0,0,0,1,0,0,0.0,,<mR5lA+kJpXT2V/oV@example.com>,"Re: install error 
  <quotation> The first step is to look at the actual errors that preceded the above 
output, which is generally meaningless.",2,test
754,2_1734,0,0,0,1,0,0,0.0,,<i3LeM7J0hY4iaATV@example.com>,"1 changeset was pushed to modules: one more
 consistancy change and then I c... 
 Changes were applied by John.Cox to the modules level 20 repository.
    The following changeset was applied:
    
 <log_data>       one more consistancy change and then I can work on the other hooks.
    
 <tabular>         one more consistancy change and then I can work on the other hooks.
    
Links for the differences:
 ",2,test
755,2_1736,0,0,0,1,0,0,0.0,<Fg3gY5i0TczpcUiV@example.com>,<t/mcQadX7QN2cKtL@example.com>,"Re: Trunk Broken, Cannot Start 
  <quotation> Ah, yes, now I understand.

macros.xml contains a presetdef for javac; it sets srcdir=""${src.dir}"". 
  For base, the source doesn't live directly in that dir, but in 2 
subdirs, start/ and base/.  When the javac15 macro was called in 
build.xml, it used a nested <src> path element; instead of overriding 
this, like I thought, it actually built upon the already set srcdir.

So, I fixed this by changing the srcdir value, instead of using a nested 
<src> element.

If you want to use a nested <src> element(for specifying multiple paths, 
etc), then you'll need to set the srcdir attribute to the empty value, 
 <log_data>",2,test
756,2_1737,0,0,1,0,0,0,1.0,<G/NbKpI2mEZS5hQT@example.com>,<RJk9V5tbpggiqWdA@example.com>,"Re: Problem with a Qt application portfile 
  <quotation> Why are you ""Packaging tgz archive""? Does it work if you skip that step?",2,train
757,2_1738,0,0,1,0,0,0,1.0,,<20081004231013.12811.82150.malone__16982.1723633961$1223162383$gmane$RzD52dzOoKrDOhe+@example.com>,"[Bug 104756] Re: KNetworkManager does not prompt for password on ppc
	machines 
 Is this symptom still reproducible in 8.10 beta?

 <tabular>   https://bugs.launchpad.net/bugs/104756
 ",2,train
758,2_174,0,0,1,0,0,0,1.0,<eENy/hC+t7ahwMSE@example.com>,<dPzct2sAF8SO1RnF@example.com>,"[DebianGIS-dev] mapserver_4.6.0-1_i386.changes is NEW 
 Any idea of when will it be?
 <closing> pc

  <quotation>  ",2,test
759,2_1740,0,0,0,1,1,0,0.0,<li4cOsTUXZdQ7M+C@example.com>,<qXLDWf8pJUKY7A1H@example.com>,"Re: Meaning of ""getting started"" 
  <quotation> I take it back. I opened some manuals in yelp and I see
now that they are very different. Besides, a manual may
contain both sections (Totem for instance).


 <closing>",2,test
760,2_1741,0,0,0,1,0,0,0.0,,<3WdSIlLwA5u+nyvo@example.com>,"Re: several version of eggs 
  <quotation> you need to easy_install with -m/--multi-version. All of your packages.

 <closing>  ",2,train
761,2_1742,0,0,1,0,0,0,1.0,<a3hts2vK9M/i9pAF@example.com>,<a3hts2vK9M/i9pAF@example.com>,"NoClassDefFoundError 
 I have tomcat 4.1.24, sun-jdk-1.4.1.02 and cocoon 2.0.2 installed. Now I get 
the following error when I try to acess cocoon. I think this is a java error, 
but not sure. Any help is greatly appreciated.

 <log_data> message Error compiling sitemap

 <log_data> java.lang.NoClassDefFoundError

 <log_data> source Cocoon servlet

stack-trace

 <log_data> ",2,train
762,2_1743,1,0,1,1,1,0,1.0,<009301c6899b$93667760$0201a8c0@SONYVAIO2>,<009301c6899b$93667760$0201a8c0@SONYVAIO2>,"Flash 8 Serverside Flv Encoding & Streaming Server 
 <salutation> iam located in germany and iam not so an professional flasher then some guys
here in the mailing-list. I hope you can give me some support.

My company is looking for Flash 8 Serverside Flv Encoding and a ""End Flash Streaming 
Solution"".

I only saw Flash 7 Serverside Encoding (like what google video and youtube did ) 

I found a solution from a german company called ""onlinelib"" ( www.onlinelib.de ) 
( there are only some german infos )

Its seems to be a complete package with flv streaming server, flash 8 serverside encoding
a new Flash Video DRM System called ""ACP (what ever this is :) 
and a flash based ""media center""

Link is: http://mediacenter.onlinelib.de

Is there any other ""complete"" solution ?!

Thanks for your time!

 <closing>    http://training.figleaf.com",2,train
763,2_1744,0,0,1,0,0,0,1.0,</40JLU/rBcV9e0Fz@example.com>,<G2w5iXz6TjmFt13s@example.com>,"Re: kmail oddity 
  <quotation> <salutation> Lets start with the error messages. Can you cut-n-paste the msgs to the 
list?

I have had no probs w/ 1.71 on SUSE 9.2 . I did flub a typo in my 
settings for one email host, but once I corrected it there have been no 
errors.

 <closing>  ",2,train
764,2_1745,0,0,1,0,0,0,1.0,<U0yiFEh6wgec/7VM@example.com>,<dUDMVFy3oSYOiUhP@example.com>,"Re: Confusion on shared buffer 
 <salutation>          So for our scenario what is the most important factor to be noted
for performance.

 <closing>  <quotation>",2,train
765,2_1746,0,0,0,1,0,0,0.0,,<cvschangelog1223170324@cvsserver>,"cvs: php-src / ChangeLog 
 changelog		Sun Oct  5 01:32:04 2008 UTC

 <tabular>  <log_data>  <log_data>",2,train
766,2_175,0,0,1,0,0,0,1.0,<2WwPXBIh97wWQe3S@example.com>,<xuXCy6xAMpWpTpf8@example.com>,"Re: Catching Unauthorized instead of redirecting to
	login_form 
  <quotation> In 2.1, I think this happens with cookie_authentication. In 2.5, the 
great being of PAS takes over and I'm lost :)

 <closing> Using Tomcat but need to do more? Need to support web services, security?
 ",2,train
767,2_1750,0,0,0,1,0,0,0.0,<KDRXbQsUOA8vKOtV@example.com>,<ao4l525GR7WPcTDl@example.com>,"Re: Qsqlite performance with multiple processes ? 
 Also, if you're looking at performance/locking from a multi-process
situation, sqlite's not really the right tool for the job. A more full
  zero-administration dbs out there, firebird's a good example.

  <quotation>  ",2,test
768,2_1751,0,0,0,0,0,1,1.0,<CKjAruKogWyGSE2A@example.com>,<oqJVr3AAyWYcxh8v@example.com>,"[PATCH] MAINTAINERS: add tree and file pattern for ARM IMX 
 <tabular>    ",2,train
769,2_1752,1,0,0,1,0,0,0.0,<kHlJssSpP4rqqmnK@example.com>,<WoG6jGiGYmivBff5@example.com>,"Re: VoIP software for ubuntu 
  <quotation> Hrm, I just checked, and it appears that Gizmo isn't yet available for
Linux, and I see nothing about it actually being open sourced. 
Regardless, it may end up being a good solution. Sorry about that. :P

  <closing>",2,train
770,2_1753,1,0,1,0,0,0,1.0,<yeSiUGHCCv9EiSqt@example.com>,<bP5hjrmD98agG3eH@example.com>,"Re: remote client 
 Thanks for that Dominick but still no contact with the server.
It just times out.


  <quotation>   <quotation>  <quotation>  <quotation>  <quotation>  ",2,train
771,2_1754,0,0,1,0,0,0,0.0,<005401c2bcfd$d5a3e130$0c00a8c0@stc00174>,<005401c2bcfd$d5a3e130$0c00a8c0@stc00174>,"Re: New product feature set 
   <quotation> <log_data> <quotation> Please don't do this, or if you do, do it as a separate model.
I _really_ don't want to pay extra for a low-fidelity amp, that I'll never
use.

 <quotation> I'd love a videotron, but please don't limit it from scratch by putting the HD
in the unit, keep it extensible, use the server for storage space.

 <closing>       http://www.turtle-beach.com/wb/messageboard.htm
 ",2,train
772,2_1755,0,0,0,1,0,0,1.0,<XlTBlDYQf9n203jb@example.com>,<fr+iFUADo6PMt2XF@example.com>,"Re: Fix checking password from /etc/passwd and /etc/shadow 
  <quotation> What is wrong with the current approach of first checking /etc/shadow
using getspnam, falling back to /etc/passwd if the first didn't return
anything?

Reversing that order and making the decision depend on a non-zero
value returned from /etc/passwd (""x"", ""*"", whatever?) looks like
making it more complicated to me.

 <closing>",2,train
773,2_1756,0,0,1,1,0,0,0.0,<x4NlSzWW1dqNGOMM@example.com>,<XvNOq3hLCmRtX3EP@example.com>,"Re: Virus Scanning VFAT and NTFS through linux 
  <quotation> Yeah i know but a few problems
one i cannot get my winmodem to work on ubuntu as yet
have to upgrade kernal and pay for the conexant driver
so am in the process of buying a compatible pcmcia card-

i got a xircom card but damn that does not fit in the lenovo laptop

so just a few days more

but there are a few other hurdles

have you seen the income tax online filing system - its windows based
which means someone has to have windows

so how about starting a petition to get them to release linux
comptabible software as well

 <closing>",2,test
774,2_1757,0,0,0,0,0,1,1.0,<aXKTT5ehMvYquyIE@example.com>,<rTW4dSNWZdIoCAwW@example.com>,"Re: [RT] New Lookup mechanism 
  <quotation> ++1

  <quotation>",2,train
775,2_1758,0,0,0,1,0,0,0.0,<U7an12zmEhfCbfxx@example.com>,<U7an12zmEhfCbfxx@example.com>,"CVS commit: pkgsrc/x11/tk 
 <tabular> <log_data> defined in include/X11/X.h).  In xproto-7.0.13, a new event ""GenericEvent"" was
added - making the defined array broken for all of Tk's internal events.

The easy fix is to just add in the missing event into the hard-coded array.

This patch was reported here: http://bugs.gentoo.org/show_bug.cgi?id=225999

A cleaner fix, but a much bigger patch, is listed in the Tk bug tracker.  I'm
punting that Tk will have been updated with the fix before X.h grows another
event.

http://sourceforge.net/tracker/index.php?func=detail&aid=2010422&group_id=12997&atid=112997

Bump PKGREVISION.


To generate a diff of this commit:
cvs rdiff -r1.61 -r1.62 pkgsrc/x11/tk/Makefile
cvs rdiff -r1.33 -r1.34 pkgsrc/x11/tk/distinfo
 <log_data> Please note that diffs are not public domain; they are subject to the
copyright notices on the relevant files.",2,test
776,2_1759,0,0,0,1,0,0,0.0,<PxGukMT13DwAn1+g@example.com>,<SBFfFMk2WYbUmihJ@example.com>,"Re: [SLE] ATI firegl drivers (3.9.0) = broken KDE screensaver? 
 the xset command is your friend.....

xset can ""real-time"" configure your X server for DPMS & Screensaver settings 
as well as query the current settings.

You can set those in the XF86Config file.  I find it easier to do all the 
testing with xset to find out what works best and then either add xset 
commands to the .xinitrc in ~ or proper options in XF86Config.


Attached is a script I wrote / play with to test different combinations of 
xset commands to see what the XServer / driver behaves like.


 <closing>  <quotation>  ",2,val
777,2_176,0,1,0,0,1,0,0.0,<001601c9c763$3bedcde0$6801a8c0@oemcomputer>,<s7lZDRhOGBjdykU4@example.com>,"Re: Fw: Last Call: draft-ietf-ltru-4646bis (Tags for
 Identifying Languages) to BCP 
 <salutation> While I realize that it is a holiday for you, it would be Really Nice not to miss the next IESG telechat, since that would be the end of this work (less AUTH48 and the RFC Editor).... as an editor, I'm happy to take much of the burden of preparing the responses.

The tracker tool doesn't enumerate what solution to apply to each item. What I'd like to do is propose a specific solution on list to each item, making them available in the editor's copy. Obviously, list consensus applies, so if there is any debate, I would prefer if you and Randy could work together to make any consensus decisions clearly and, if appropriate, quickly.

If this plan is acceptable, I will start making proposals, using the tracker item numbers in subject lines.

 <closing>  Internationalization is not a feature.
It is an architecture.


 <quotation>  <quotation> ",2,train
778,2_1760,0,0,1,1,0,0,1.0,<R1LY3zEBl0R6b3Yr@example.com>,<bVXVObkMD8VHJAWJ@example.com>,"Re: Mandatory subscriptions to a memo-list? 
  <quotation> Once the lists and mandatory subscriptions exist -- and provided that
the contributors cannot unsubscribe -- what is left is to make the
subscribers aware of the lists, so they can set up their mail filters
appropriately. Memos, which end up in a folder filled with the traffic
of other fedora lists, would be less helpful.

What about a news feed for such memos?",2,train
779,2_1761,0,0,0,1,0,0,0.0,<000201c24390$6a26e240$4765100a@kayakxa2k22>,<000201c24390$6a26e240$4765100a@kayakxa2k22>,"Strange problem on a Toshiba laptop 
 This is an odd one.

A good friend of mine bought a brand new Toshiba Satellite 5005 a few
months back.  It's really a sweet machine, P4 1.7, half a gig of ram,
40G hdd, 1600x1200 display, but I digress.   He is just getting around
to installing Linux onto the machine, but is having one annoying
problem.  The machine will randomly input 2 characters instead of one
when a key is pressed.  For example, ten keystrokes will be fine, and
the eleventh will be double.  This laptop is also a 'legacy free' model,
which means it has no PS/2, no serial, even the internal keyboard is
USB.  I haven't had the chance to play around with his laptop yet, but I
was wondering if anyone had anything like this happen to them, and if
so, how they were able to fix it (if they did).

 <closing>  ",2,train
780,2_1764,0,0,1,1,0,0,0.0,<pZ8juFjcyjboggnv@example.com>,<iL2AMNvR7yPmbFjE@example.com>,"Re: Debian is losing its users 
  <quotation> <salutation> This doesn't mean that Debian is loosing users. It only means that less
people are searching on the term Debian (according to Google).

If you search on the word ""Islam"" it also shows a decline in searches,
but I can guarantee you that Islam keeps growing.

In general it is really bad to draw such quick conclusions based on
words searched by people.

Again if you search on OpenBSD http://www.google.com/trends?q=openbsd,
it also shows a rapid decline, but again OpenBSD is gaining user
support each yeah, and this can be measured more correctly by how many
people are buying CD's.

All in all. Stop drawing such conclusions on anything but
fact. :-)",2,train
781,2_1765,0,0,1,1,0,0,1.0,<s+ALqLpCL/ESnjid@example.com>,<ru4SWRAQsnZi+6Et@example.com>,"Re: RE: [hlds_linux] Upcoming Team Fortress 2 update 
   And what about server's reporting in steam with port 27020 if sourcetv
is enabled? Is t fixed?
  Quoting Jason Ruymen : And this update is now live.  Remember, this
is a required update.  Please run hldsupdatetool to receive it.
 <closing>    Sometime later today we'll have a required Team Fortress 2/Dedicated
Server update available.  Here are the upcoming changes:
 <log_data>  - Dropped weapons now replenish half of your max ammo when picked up
 - Added exec'ing a cfg.cfg file on the client when you select a
class to play (for real this time!)
 - Reverted mp_forcecamera changes from previous release and set TF2
default back to 1
 - Reverted ""immunit&eacute;"" references with ""&Uuml;berCharge"" in
French version
 <closing>     Links:
  <log_data> ",2,train
782,2_1767,0,0,0,1,0,0,0.0,<J5Cakgx98cQBhKno@example.com>,<P5MpGKCzI9TUaMUX@example.com>,"Re: Wall Street Pursues Profit in
	Bundles of Life Insurance 
 I sense a great disturbance in the Force, as if millions of Americans
suddenly cried out in exasperation, and were suddenly bankrupted.

The ultimate irony will be when a shift in the mortality rate of the elderly
causes those who exceed their life expectations to live in poverty.

 <closing>  <quotation>  ",2,train
783,2_1768,0,0,0,1,0,0,0.0,<K0hI5dsbMmgU1/ZR@example.com>,<u/gy7+Vx4U/I3iGO@example.com>,"Re: Fedora not ""free"" enough for GNU? 
  <quotation> I asked a similar question[1] in July, the basic idea I got from it
was that binary firmware is unGNU.

[1] http://www.redhat.com/archives/rhl-list/2008-July/msg01481.html

  ",2,train
784,2_1769,0,0,0,1,0,0,0.0,<Tg6nliRIKIAYzXoH@example.com>,<PFVJuB+2e3mNxa3y@example.com>,"Re: startnet 
 I tried that, and it didn't work on mine. I think Linux wireless support
isn't quite finished yet.

  <quotation>  ",2,train
785,2_177,0,0,0,1,0,0,0.0,<UCr1Bm7j589EIf/y@example.com>,<wsdE8LFSQqaSabHD@example.com>,"Re: Modifying pipeline at request time? 
  <quotation> That's not possible, the pipeline setup is the first thing that is done. 
What you can do is to give the control over the pipeline selection 
(read: not setup) to the flow and select dependent on the document type 
the correct pipeline. When using resources you should reach a high level 
of reusability. The dynamic aggregation can be done using CInclude or 
XInclude.

 <closing>",2,val
786,2_1771,0,1,0,0,0,0,0.0,<15893484.1150203389767.JavaMail.jira@brutus>,<3381180.1150282351127.JavaMail.jira@brutus>,"[jira] Updated: (TUSCANY-462) SCAGEN: Would be nice to generate
 disable warning for the 'silly' warning on windows 
 [ http://issues.apache.org/jira/browse/TUSCANY-462?page=all ]

   <tabular> I've added the pragma statement to the header generators. It works fine with my tests, but I don't have a test that shows the windows warning so it could do with checking.
Also includes some updates to the Junit tests for the tool.

 <quotation>      ",2,train
